future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed
10,8.233,6.367,4.5,0.7,2050.0,0.09,0.04,700000000.0,-0.174,0.0,0.117,0.072,0.094,0.039,-0.033,-0.059,1000000000000.0,4388888888.889,1000000000.0,5988888888.889,11666666666.667,8000000000.0,2000000000.0,11888888888.889,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,16164860500427.256,4388888888.000001,1000000000.0,5988888888.000001,5344355926.3411875,1.0,2000000000.0,10000000000.0,1866666666.0000005,665552819.812779,300000411707.83496,292007.0894608863,4832.7653699475,1844.59112626,4998179999.0,419999999.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,5987068888.0,2408888888.0,1866666665.0,999500000.0,1737440867.0,0.0,0.0,0.0,5987068888.0,2408888888.0,1866666665.0,999500000.0,5344345926.0,1999999999.0,9999999999.0,0.0,307018199950.0,239522222150.0,139999999960.0,25005000000.0,90590609701.45053,22863968218.54949,175000000010.0,10.000000000000002
11,10.0,8.3,4.5,0.7,2035.0,0.09,0.04,600000000.0,-0.091,0.083,-0.083,0.128,0.117,-0.017,-0.033,-0.157,700000000000.0,6300000000.0,2400000000.0,4666666666.667,13333333333.333,6000000000.0,2666666666.667,1000000000.0,2288888888.889,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,8888309127235.164,4400000000.0,2400000000.0,3677418961.2278504,9810903715.67,1.0,1.0,1.0,2288888888.0,600000000.0,490545185783.5,144657.67793196638,3995.1498332079404,1225.5563047299368,0.0,20000000.0,2288888887.0,0.0,0.0,0.0,0.0,0.0,0.0,2020000000.0,2288888887.0,2005444337.0,4530488027.0,0.0,0.0,0.0,3675598961.0,2420000000.0,2288888887.0,2399500000.0,9810893716.0,0.0,0.0,0.0,67679484418.417755,217800000000.0,137333333290.0,58034721686.43225,219152460575.15002,10.000000000000002,10.000000000000002,10.000000000000002
12,6.467,4.433,8.5,4.767,2050.0,0.09,0.17,200000000.0,-0.202,0.05,-0.05,0.106,0.15,-0.05,0.033,-0.108,900000000000.0,4866666666.667,5900000000.0,7311111111.111,5000000000.0,10000000000.0,4000000000.0,11888888888.889,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8.233,2.5,8.5,2.733,2030.0,0.07,0.17,600000000.0,-0.147,0.0,0.15,0.094,0.117,-0.028,0.017,-0.132,500000000000.0,3911111111.111,5200000000.0,12600000000.0,6666666666.667,5000000000.0,2000000000.0,15000000000.0,1022222222.222,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,499999999999.99994,6515291012408.217,3911111111.0000005,5000000000.0,2500000000.0,2154554066.80877,1.0,1.0,8654451536.906208,1022222222.0,600000000.0,206955298412.00635,118950.63402587018,2117.3105226653342,801.0165225210317,0.0,0.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,2498180000.0,920000000.0,1022222221.0,0.0,1723497917.0,0.0,0.0,0.0,2498180000.0,1931111111.0,1022222221.0,4999500000.0,2154544067.0,0.0,8654451536.0,0.0,77699888997.86845,153911111110.0,51111111110.0,62505000000.0,49956115698.538376,10.000000000000002,104816773063.59312,10.000000000000002
14,6.467,6.367,12.5,4.767,2050.0,0.07,0.04,700000000.0,0.02,0.033,0.117,0.15,0.05,0.039,0.033,-0.23,500000000000.0,2000000000.0,5200000000.0,7311111111.111,11666666666.667,9000000000.0,3555555555.556,13444444444.444,2288888888.889,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,5646942899290.629,2000000000.0,5200000000.0,7311111111.000001,6961212956.481057,1.0,1.0,3142836271.044893,2288888888.0,459639999.99619997,300000323468.17004,142669.52884272134,2251.318615046878,933.9456905014966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4998179999.0,20000000.0,0.0,0.0,2211898974.0,0.0,0.0,0.0,7309291111.0,20000000.0,2288888887.0,5199500000.0,6961202956.0,0.0,3142836270.0,0.0,172378801877.59473,89800000000.0,45777777770.0,50935201955.270905,109679855656.68549,10.000000000000002,31428362720.448925,10.000000000000002
15,6.467,8.3,12.5,0.7,2040.0,0.07,0.17,1000000000.0,-0.174,-0.033,-0.05,0.05,0.128,0.017,0.067,-0.059,500000000000.0,4388888888.889,4500000000.0,700000000.0,15000000000.0,7000000000.0,3555555555.556,2555555555.556,2500000000.0,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,6151875239365.38,4388888888.000001,500000.0,689390557.0000001,7500000000.0,1.0,1.0,2555555555.0,2500000000.0,467918616.85,251456944442.5,91938.19626523866,3248.883514738,865.180331173,0.0,0.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,1208888888.0,2499999999.0,0.0,2499989999.0,0.0,0.0,0.0,687570557.0,2408888888.0,2499999999.0,0.0,7499990000.0,0.0,2555555554.0,0.0,13806011140.0,173133333280.0,137500000010.0,5000000.0,150000099990.0,10.000000000000002,25555555560.0,10.000000000000002
16,4.7,8.3,0.5,4.767,2040.0,0.08,0.04,200000000.0,0.02,0.033,-0.15,0.106,0.05,0.017,0.1,-0.01,500000000000.0,4866666666.667,4500000000.0,4666666666.667,16666666666.667,8000000000.0,2888888888.889,2555555555.556,2500000000.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,5604063376254.967,1980000000.0,4500000000.0,1820000.0000000002,8000000000.0,1.0,1.0,2555555555.0,2500000000.0,200000000.0,248911666653.425,43971.08903812745,3286.0693469884995,818.3698332710002,0.0,0.0,2499999998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499999999.0,0.0,5499990000.0,0.0,0.0,0.0,0.0,0.0,2499999999.0,4499500000.0,7999990000.0,0.0,2555555554.0,0.0,18200000.0,89421144430.00014,124999999990.0,55005000000.0,205000099999.99988,10.000000000000002,25555555560.0,10.000000000000002
17,10.0,8.3,8.5,4.767,2030.0,0.09,0.04,300000000.0,-0.091,0.033,-0.15,0.139,0.061,-0.039,0.067,-0.206,1100000000000.0,2955555555.556,1000000000.0,3344444444.444,16666666666.667,6000000000.0,3111111111.111,11888888888.889,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6.467,8.3,4.5,0.7,2030.0,0.09,0.04,800000000.0,0.02,0.067,-0.017,0.094,0.072,0.017,0.017,-0.23,1100000000000.0,5344444444.444,5900000000.0,3344444444.444,11666666666.667,2000000000.0,2888888888.889,15000000000.0,2077777777.778,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,15619027963428.81,4400000000.0,5900000000.0,1154704610.6673934,11666666666.0,1.0,2888888888.0,15000000000.0,2077777777.0,505090897.5948248,494741666625.11,119769.00784414407,3278.6783004451454,1076.737918036374,0.0,19999999.0,0.0,0.0,0.0,0.0,0.0,0.0,819551277.0,2019999999.0,2077777776.0,3399500000.0,9114170538.0,0.0,1512370206.0,0.0,1152884611.0,2420000000.0,2077777776.0,5899500000.0,11666656666.0,2888888887.0,14999999999.0,0.0,23112292213.34787,217799999945.0,83111111089.99998,139505000000.0,349341599181.9514,39444444445.0,247685553114.7007,10.000000000000002
19,8.233,6.367,0.5,6.8,2045.0,0.07,0.04,800000000.0,-0.036,0.05,0.15,0.061,0.05,-0.05,0.033,-0.181,1000000000000.0,3433333333.333,300000000.0,11277777777.778,13333333333.333,2000000000.0,3777777777.778,5666666666.667,1233333333.333,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0002,14628689035025.832,3433333333.0,300000000.0,10000000000.0,6394319937.531885,1.0,1694386251.9602532,3883079699.4686556,1233333333.0000002,677420388.947685,373476010439.33496,404024.10860108456,4160.78759297825,2081.724459837,7498179999.0,419999999.0,1233333332.0,0.0,0.0,0.0,0.0,0.0,9998180000.0,1453333333.0,1233333332.0,299500000.0,2658941196.0,0.0,0.0,0.0,9998180000.0,1453333333.0,1233333332.0,299500000.0,6394309938.0,1694386251.0,3883079698.0,0.0,525018199980.0,211966666615.0,73999999990.0,9005000000.0,138865245035.71106,16943862529.602531,24201025839.686687,10.000000000000002
