future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed
10,8.233,6.367,4.5,0.7,2050.0,0.09,0.04,700000000.0,-0.174,0.0,0.117,0.072,0.094,0.039,-0.033,-0.059,1000000000000.0,4388888888.889,1000000000.0,5988888888.889,11666666666.667,8000000000.0,2000000000.0,11888888888.889,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,6703550291724.354,4388888888.000001,1000000000.0,5988888888.000001,5183755632.207822,1.0,2000000000.0,11888888888.000002,1866666666.0000005,664621338.1068054,300000411707.835,274301.6792540337,4080.331111312,1626.487800777,987068888.0,1188888888.0,1866666665.0,0.0,0.0,0.0,0.0,0.0,5987068888.0,2008888888.0,1866666665.0,999500000.0,559089228.0,1890111027.0,1708384875.0,0.0,5987068888.0,2408888888.0,1866666665.0,999500000.0,5183745632.0,1999999999.0,11888888887.0,0.0,261971744400.0,256622222160.0,111999999970.0,30007500000.0,65433316285.445404,54450555151.469666,219514662023.08496,10.000000000000002
11,10.0,8.3,4.5,0.7,2035.0,0.09,0.04,600000000.0,-0.091,0.083,-0.083,0.128,0.117,-0.017,-0.033,-0.157,700000000000.0,6300000000.0,2400000000.0,4666666666.667,13333333333.333,6000000000.0,2666666666.667,1000000000.0,2288888888.889,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,4125690618774.9683,4109084425.308689,2400000000.0,4666666666.0,8540903715.97,1.0,2666666666.0000005,1000000000.0,2288888888.0,600000000.0,490545185783.5,149419.8453893835,3437.7951676596263,1134.3969965049464,0.0,400000000.0,1138343436.0,0.0,0.0,0.0,0.0,0.0,0.0,1220000000.0,2288888887.0,2399500000.0,4530488027.0,0.0,0.0,0.0,4664846666.0,2129084425.0,2288888887.0,2399500000.0,8540893716.0,2666666665.0,999999999.0,0.0,82527299990.0,210156316115.842,108691717154.20802,60007500000.0,196950500049.94998,26666666670.000004,15000000010.0,10.000000000000002
12,6.467,4.433,8.5,4.767,2050.0,0.09,0.17,200000000.0,-0.202,0.05,-0.05,0.106,0.15,-0.05,0.033,-0.108,900000000000.0,4866666666.667,5900000000.0,7311111111.111,5000000000.0,10000000000.0,4000000000.0,11888888888.889,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8.233,2.5,8.5,2.733,2030.0,0.07,0.17,600000000.0,-0.147,0.0,0.15,0.094,0.117,-0.028,0.017,-0.132,500000000000.0,3911111111.111,5200000000.0,12600000000.0,6666666666.667,5000000000.0,2000000000.0,15000000000.0,1022222222.222,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,3135708825460.5283,3763523222.0000005,5200000000.0,1500000000.0,2500000000.0,1.0,1.0,14999999999.000002,1022222222.0,532946625.54,307887499986.335,96239.46840785806,1745.231798603499,650.7380833109999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998179999.0,183523222.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,1498180000.0,1783523222.0,1022222221.0,5199500000.0,2499990000.0,0.0,14999999998.0,0.0,35027299994.999954,157576161100.0,40888888890.0,66507499999.999954,50000150000.000046,10.000000000000002,149999999995.0,10.000000000000002
14,6.467,6.367,12.5,4.767,2050.0,0.07,0.04,700000000.0,0.02,0.033,0.117,0.15,0.05,0.039,0.033,-0.23,500000000000.0,2000000000.0,5200000000.0,7311111111.111,11666666666.667,9000000000.0,3555555555.556,13444444444.444,2288888888.889,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,2878129627411.874,2000000000.0,5200000000.0,7311111111.000001,4688888889.0,1.0,1.0,6225512953.318858,2288888888.0,459639999.99619997,300000323468.17,137574.92446789605,2228.615765004088,908.9998886632212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498179999.0,0.0,0.0,0.0,885041423.0,0.0,0.0,0.0,7309291111.0,20000000.0,2288888887.0,5199500000.0,4688878889.0,0.0,6225512952.0,0.0,147193966655.0,109399999975.0,45777777770.0,59102511886.748604,91683997561.43266,10.000000000000002,46841746131.818756,10.000000000000002
15,6.467,8.3,12.5,0.7,2040.0,0.07,0.17,1000000000.0,-0.174,-0.033,-0.05,0.05,0.128,0.017,0.067,-0.059,500000000000.0,4388888888.889,4500000000.0,700000000.0,15000000000.0,7000000000.0,3555555555.556,2555555555.556,2500000000.0,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,3129753325578.3623,3739918326.4141808,4500000000.0,700000000.0,7500000000.0,1.0,2994856419.0880003,2555555555.0,2500000000.0,424294282.84899265,438635470635.5,81849.02886481745,2865.4050107246735,822.4217896298509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159918326.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,698180000.0,1759918326.0,2499999999.0,4499500000.0,7499990000.0,2994856418.0,2555555554.0,0.0,10527300000.0,156395916320.70905,100000000010.0,57507500000.0,112500149997.38417,24735800326.906807,38333333335.0,10.000000000000002
16,4.7,8.3,0.5,4.767,2040.0,0.08,0.04,200000000.0,0.02,0.033,-0.15,0.106,0.05,0.017,0.1,-0.01,500000000000.0,4866666666.667,4500000000.0,4666666666.667,16666666666.667,8000000000.0,2888888888.889,2555555555.556,2500000000.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,2916009550953.027,1980000000.0,4500000000.0,1820000.0000000002,8000000000.0,1.0,2888888888.0,2555555555.0,2500000000.0,200000000.0,256133888873.425,55042.76840511127,2758.28457658725,733.888083351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499999999.0,0.0,2999990000.0,0.0,0.0,0.0,0.0,0.0,2499999999.0,4499500000.0,7999990000.0,2888888887.0,2555555554.0,0.0,27300000.0,112742827755.00002,100000000010.0,55007500000.0,165000149999.99997,28888888890.0,38333333335.0,10.000000000000002
17,10.0,8.3,8.5,4.767,2030.0,0.09,0.04,300000000.0,-0.091,0.033,-0.15,0.139,0.061,-0.039,0.067,-0.206,1100000000000.0,2955555555.556,1000000000.0,3344444444.444,16666666666.667,6000000000.0,3111111111.111,11888888888.889,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6.467,8.3,4.5,0.7,2030.0,0.09,0.04,800000000.0,0.02,0.067,-0.017,0.094,0.072,0.017,0.017,-0.23,1100000000000.0,5344444444.444,5900000000.0,3344444444.444,11666666666.667,2000000000.0,2888888888.889,15000000000.0,2077777777.778,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,5929751495604.166,4400000000.0,5900000000.0,1916201592.951176,10083798407.048824,1.0,2888888888.0,15000000000.0,2077777777.0,531134094.4789302,443559621471.9237,126210.03045137889,2882.935559981551,1020.6339790792658,0.0,399999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219999999.0,2077777776.0,3399500000.0,8736663061.0,0.0,4999999999.0,0.0,1914381593.0,2420000000.0,2077777776.0,5899500000.0,10083788407.0,2888888887.0,14999999999.0,0.0,38351331859.02352,213399999945.0,62333333319.99999,139507500000.0,301409579354.8314,44998255501.14502,300000000010.0,10.000000000000002
19,8.233,6.367,0.5,6.8,2045.0,0.07,0.04,800000000.0,-0.036,0.05,0.15,0.061,0.05,-0.05,0.033,-0.181,1000000000000.0,3433333333.333,300000000.0,11277777777.778,13333333333.333,2000000000.0,3777777777.778,5666666666.667,1233333333.333,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,6428124858086.913,3433333333.0,300000000.0,10000000000.0,4162878643.3337784,1.0,3777777777.0000005,5666666666.000001,1233333333.0000005,664478029.4413359,373476010439.33496,377600.82073144586,3691.81722317875,1896.6266899599998,4998180000.0,800000000.0,1233333332.0,0.0,0.0,0.0,0.0,0.0,9998180000.0,1453333333.0,1233333332.0,299500000.0,1758611685.0,0.0,1090060714.0,0.0,9998180000.0,1453333333.0,1233333332.0,299500000.0,4162868643.0,3777777776.0,5666666665.0,0.0,475027300000.0,217233333325.0,61666666660.00001,10507500000.0,67454952165.02733,66936600036.741936,101173647803.23074,10.000000000000002
