future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed
10,8.233,6.367,4.5,0.7,2050.0,0.09,0.04,700000000.0,-0.174,0.0,0.117,0.072,0.094,0.039,-0.033,-0.059,1000000000000.0,4388888888.889,1000000000.0,5988888888.889,11666666666.667,8000000000.0,2000000000.0,11888888888.889,1866666666.667,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,39560090839042.06,4388888888.000001,1000000000.0,5988888888.000001,6194592778.035588,1.0,2000000000.0,1.0,1866666666.0000014,666472084.4165053,300000411707.835,379325.8515010218,5432.326345573598,2241.673213115969,5987068888.0,1599999999.0,1866666665.0,0.0,160140062.0,0.0,0.0,0.0,5987068888.0,2408888888.0,1866666665.0,999500000.0,1737440867.0,0.0,0.0,0.0,5987068888.0,2408888888.0,1866666665.0,999500000.0,6194582778.0,1999999999.0,0.0,0.0,425887669379.8221,279122222150.0,139999999960.0,31200397204.617428,113789711275.56055,10000000010.0,10.000000000000002,10.000000000000002
11,10.0,8.3,4.5,0.7,2035.0,0.09,0.04,600000000.0,-0.091,0.083,-0.083,0.128,0.117,-0.017,-0.033,-0.157,700000000000.0,6300000000.0,2400000000.0,4666666666.667,13333333333.333,6000000000.0,2666666666.667,1000000000.0,2288888888.889,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,700000000000.0,23558886395843.844,4400000000.0,2112933199.9099982,1820000.0000000002,9810903715.67,1.0,1.0,1.0,2288888888.0,452903241.550886,490545185783.5,135515.41004383567,4215.53607776037,1164.92588607657,0.0,1599999999.0,2288888887.0,0.0,569110479.0,0.0,0.0,0.0,0.0,2419999999.0,2288888887.0,0.0,4530488027.0,0.0,0.0,0.0,0.0,2420000000.0,2288888887.0,2112433200.0,9810893716.0,0.0,0.0,0.0,27300000.0,279399999945.0,171666666610.0,21136831999.099987,227769201415.90002,10.000000000000002,10.000000000000002,10.000000000000002
12,6.467,4.433,8.5,4.767,2050.0,0.09,0.17,200000000.0,-0.202,0.05,-0.05,0.106,0.15,-0.05,0.033,-0.108,900000000000.0,4866666666.667,5900000000.0,7311111111.111,5000000000.0,10000000000.0,4000000000.0,11888888888.889,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8.233,2.5,8.5,2.733,2030.0,0.07,0.17,600000000.0,-0.147,0.0,0.15,0.094,0.117,-0.028,0.017,-0.132,500000000000.0,3911111111.111,5200000000.0,12600000000.0,6666666666.667,5000000000.0,2000000000.0,15000000000.0,1022222222.222,4000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,17363985628335.695,3911111111.0000005,500000.0,2433874506.5155625,2154554066.80877,1.0,1.0,1.0,1022222222.0,600000000.0,88692218160.18303,188204.51200125826,2403.7195809252444,963.1816953872666,1212977207.0,1460590484.0,1022222221.0,0.0,0.0,0.0,0.0,0.0,2432054507.0,1931111111.0,1022222221.0,0.0,2154544067.0,0.0,0.0,0.0,2432054507.0,1931111111.0,1022222221.0,0.0,2154544067.0,0.0,0.0,0.0,109254529655.95615,260207301983.8246,76666666660.0,7500000.0,53864001670.21925,10.000000000000002,10.000000000000002,10.000000000000002
14,6.467,6.367,12.5,4.767,2050.0,0.07,0.04,700000000.0,0.02,0.033,0.117,0.15,0.05,0.039,0.033,-0.23,500000000000.0,2000000000.0,5200000000.0,7311111111.111,11666666666.667,9000000000.0,3555555555.556,13444444444.444,2288888888.889,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.00006,17332666346855.203,2000000000.0,500000.0,7311111111.000001,7523296797.966058,1.0,1.0,1.0,2288888888.0,452077742.6913309,243265801962.23248,175304.4521773198,1918.1312463576892,886.3537800044256,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4998180000.0,20000000.0,0.0,0.0,2211898974.0,0.0,0.0,0.0,7309291111.0,20000000.0,2288888887.0,0.0,7523286798.0,0.0,0.0,0.0,178733403585.50912,149900000000.0,45777777770.0,7500000.0,125581318614.49089,10.000000000000002,10.000000000000002,10.000000000000002
15,6.467,8.3,12.5,0.7,2040.0,0.07,0.17,1000000000.0,-0.174,-0.033,-0.05,0.05,0.128,0.017,0.067,-0.059,500000000000.0,4388888888.889,4500000000.0,700000000.0,15000000000.0,7000000000.0,3555555555.556,2555555555.556,2500000000.0,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,15593508629660.924,4388888888.000001,500000.0,1820000.0000000002,1333713112.4,1.0,1.0,1.0,2500000000.0,314957758.21192,43125613489.453995,134522.33400599533,4390.3450012625,1178.793356625,0.0,1599999999.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,2408888888.0,2499999999.0,0.0,1333703112.0,0.0,0.0,0.0,0.0,2408888888.0,2499999999.0,0.0,1333703112.0,0.0,0.0,0.0,27300000.0,279122222150.0,187500000010.0,7500000.0,33342977810.0,10.000000000000002,10.000000000000002,10.000000000000002
16,4.7,8.3,0.5,4.767,2040.0,0.08,0.04,200000000.0,0.02,0.033,-0.15,0.106,0.05,0.017,0.1,-0.01,500000000000.0,4866666666.667,4500000000.0,4666666666.667,16666666666.667,8000000000.0,2888888888.889,2555555555.556,2500000000.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,500000000000.0,15587304649467.057,2245387272.2727275,500000.0,1820000.0000000002,7500000000.0,1.0,1.0,1.0,2500000000.0,200000000.0,176250000000.0,78883.43810095199,4279.520687696249,1038.8047500149999,0.0,265387272.0,2499999999.0,0.0,0.0,0.0,0.0,0.0,0.0,265387272.0,2499999999.0,0.0,2499989999.0,0.0,0.0,0.0,0.0,265387272.0,2499999999.0,0.0,7499990000.0,0.0,0.0,0.0,27300000.0,162465049974.99997,187500000010.0,7500000.0,150000149985.0,10.000000000000002,10.000000000000002,10.000000000000002
17,10.0,8.3,8.5,4.767,2030.0,0.09,0.04,300000000.0,-0.091,0.033,-0.15,0.139,0.061,-0.039,0.067,-0.206,1100000000000.0,2955555555.556,1000000000.0,3344444444.444,16666666666.667,6000000000.0,3111111111.111,11888888888.889,811111111.111,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6.467,8.3,4.5,0.7,2030.0,0.09,0.04,800000000.0,0.02,0.067,-0.017,0.094,0.072,0.017,0.017,-0.23,1100000000000.0,5344444444.444,5900000000.0,3344444444.444,11666666666.667,2000000000.0,2888888888.889,15000000000.0,2077777777.778,12000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1100000000000.0,49477776265211.8,4400000000.0,5900000000.0,3344444444.0000005,11666666666.0,1.0,1.0,6286215416.861194,2077777777.0,558696426.0464311,399243420604.12415,178444.92072139608,4357.764444633749,1442.5322453099998,0.0,1599999999.0,2077777776.0,0.0,1107698322.0,0.0,0.0,0.0,3342624444.0,2419999999.0,2077777776.0,2499499999.0,9277872277.0,0.0,0.0,0.0,3342624444.0,2420000000.0,2077777776.0,5899500000.0,11666656666.0,0.0,6286215416.0,0.0,73582855560.0,279399999945.0,124666666629.99998,126007499990.0,377049746597.0821,10.000000000000002,119293231257.91785,10.000000000000002
19,8.233,6.367,0.5,6.8,2045.0,0.07,0.04,800000000.0,-0.036,0.05,0.15,0.061,0.05,-0.05,0.033,-0.181,1000000000000.0,3433333333.333,300000000.0,11277777777.778,13333333333.333,2000000000.0,3777777777.778,5666666666.667,1233333333.333,20000000000.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0058,0.0,0.0,0.0,50.0,115.0,60.0,60.0,900.0,130.0,115.0,35.0,100.0,205.0,570.0,2000.0,2000.0,215.0,465.0,1.0,1980000000.0,500000.0,1820000.0,10000.0,1.0,1.0,1.0,1.0,80000000.0,500000000.0,500000000.0,500000000.0,500000000.0,1000000000.0,1000000000.0,1000000000.0,1,1000000000000.0,37414897248029.39,3433333333.0,500000.0,10000000000.0,3919962699.850236,1.0,1.0,1.0,1233333333.0000005,663069116.9691314,161365264539.335,445708.98080828285,4712.529361812231,2303.8656020047665,9641732002.0,1453333333.0,1233333332.0,0.0,0.0,0.0,0.0,0.0,9998180000.0,1453333333.0,1233333332.0,0.0,2658941196.0,0.0,0.0,0.0,9998180000.0,1453333333.0,1233333332.0,0.0,3919952700.0,0.0,0.0,0.0,567898340040.8096,247899999965.0,92499999985.00002,7500000.0,91694159979.19043,10.000000000000002,10.000000000000002,10.000000000000002
