future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Energy_A/R,Energy_BC,Energy_BECCS,Energy_SCS,Land_BC,Land_DACCS,Land_DOCCS,Land_EW,Land_OA,Land_SCS,OPEX_A/R,OPEX_BC,OPEX_BECCS,OPEX_DACCS,OPEX_DOCCS,OPEX_EW,OPEX_OA,OPEX_SCS,SCref_A/R,SCref_BC,SCref_BECCS,SCref_DACCS,SCref_DOCCS,SCref_EW,SCref_OA,SCref_SCS,Yref_A/R,Yref_BC,Yref_BECCS,Yref_DACCS,Yref_DOCCS,Yref_EW,Yref_OA,Yref_SCS,Xmax_A/R,Xmax_BC,Xmax_BECCS,Xmax_DACCS,Xmax_DOCCS,Xmax_EW,Xmax_OA,Xmax_SCS,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed
10,4.7,2.5,4.5,2.733,2050,0.08,0.105,400000000,0.02,0.0,-0.117,0.15,0.083,-0.05,-0.017,-0.059,1100000000000,5870000000,3450000000,11410000000,14000000000,4600000000,3000000000,5200000000,1930000000,8000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10.0,2.5,0.5,4.767,2030,0.09,0.105,200000000,-0.091,0.0,0.117,0.117,0.106,-0.028,-0.05,-0.083,800000000000,4150000000,5970000000,700000000,15500000000,8200000000,3200000000,12200000000,790000000,8000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,800000000000.0,14110891140834.236,2220200976.1491203,5970000000.0,700000000.0,10409574936.496702,1.0,3200000000.0,1.0,790000000.0,200000000.00000003,528478746824.835,78168.14669999751,3518.671874547789,1142.6241568341875,617006958.0,240200976.0,789999999.0,0.0,910298161.0,0.0,0.0,0.0,698180000.0,240200976.0,789999999.0,5969500000.0,6000000001.0,0.0,0.0,0.0,698180000.0,240200976.0,789999999.0,5969500000.0,10409564936.0,3199999999.0,0.0,0.0,14781088337.858126,142194319223.58978,59250000010.0,245918120879.58405,273856471518.96802,64000000010.0,10.000000000000002,10.000000000000002
12,6.467,4.433,0.5,4.767,2035,0.07,0.105,1000000000,-0.091,0.1,-0.05,0.083,0.139,0.006,0.033,-0.23,1000000000000,4150000000,2190000000,9030000000,17000000000,4600000000,3000000000,9400000000,980000000,20000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,1000000000000.0,16373514117386.879,4150000000.0,2190000000.0,6347847314.579658,8582803132.764288,1.0,3000000000.0,9400000000.0,980000000.0,1000000000.0,490545009114.5,237035.99875729665,2532.0627694930413,1220.0902625658177,0.0,1599999999.0,0.0,0.0,484849936.0,0.0,0.0,0.0,4052591097.0,2170000000.0,979999999.0,2189500000.0,7005548209.0,0.0,0.0,0.0,6346027315.0,2170000000.0,979999999.0,2189500000.0,8582793133.0,2999999999.0,9399999999.0,0.0,181762504493.1492,273149999950.0,39200000010.0,76657500000.0,260352408088.552,60000000010.0,108877587438.29883,10.000000000000002
13,8.233,6.367,0.5,0.7,2035,0.09,0.105,600000000,-0.036,0.017,-0.017,0.072,0.061,0.05,-0.05,-0.23,1000000000000,2000000000,5970000000,5460000000,6500000000,2800000000,3600000000,1000000000,1170000000,4000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,1000000000000.0,19926972241726.06,2000000000.0,5970000000.0,4030337522.0812154,6500000000.0,1.0,3600000000.0,1000000000.0,1170000000.0,600000000.0,280072500000.0,168236.79248798714,4419.743547113695,1624.951001537058,1441081852.0,20000000.0,1169999999.0,0.0,691255288.0,0.0,0.0,0.0,4028517522.0,20000000.0,1169999999.0,5969500000.0,5284207490.0,3599999999.0,0.0,0.0,4028517522.0,20000000.0,1169999999.0,5969500000.0,6499990000.0,3599999999.0,999999999.0,0.0,165534196971.092,150100000000.0,70200000010.0,246457499990.0,203708302998.90805,144000000010.0,20000000010.0,10.000000000000002
14,10.0,8.3,0.5,0.7,2030,0.07,0.105,200000000,-0.202,0.1,-0.083,0.094,0.072,0.05,-0.033,-0.059,700000000000,5010000000,4080000000,6650000000,9500000000,8200000000,3000000000,1000000000,600000000,4000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,700000000000.0001,11117540608621.717,2857142857.142857,4080000000.0,1820000.0000000002,9500000000.0,1.0,3000000000.0,1000000000.0,600000000.0,200000000.0,486000000000.0,89398.17483866563,2065.5398187379888,727.4460460209536,0.0,877142857.0,599999999.0,0.0,329947040.0,0.0,0.0,0.0,0.0,877142857.0,599999999.0,4079500000.0,5850000001.0,2999999999.0,0.0,0.0,0.0,877142857.0,599999999.0,4079500000.0,9499990000.0,2999999999.0,999999999.0,0.0,27300000.0,183201403711.92432,42000000010.0,117973304267.27574,261797991980.8,75000000010.0,20000000010.0,10.000000000000002
15,6.467,2.5,12.5,2.733,2030,0.08,0.04,800000000,-0.147,0.017,0.083,0.15,0.128,0.039,0.033,-0.01,1000000000000,5010000000,5340000000,6650000000,14000000000,9100000000,3800000000,2400000000,1740000000,20000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,1000000000000.0,11936554289150.96,4400000000.0,5340000000.0,6650000000.0,12500000000.0,1.0,1463921123.5946398,2400000000.0,1740000000.0,690500000.0,528478570224.665,227672.90198243177,3765.294183528202,1460.3528500395714,0.0,641153940.0,1739999999.0,0.0,0.0,0.0,0.0,0.0,6648180000.0,1461153940.0,1739999999.0,0.0,9277872277.0,0.0,0.0,0.0,6648180000.0,2420000000.0,1739999999.0,5339500000.0,12499990000.0,1463921123.0,2399999999.0,0.0,203777299990.0,226663466685.47623,95700000010.0,69307500000.0,356947206934.17737,11604526360.346397,36000000010.0,10.000000000000002
16,4.7,4.433,0.5,0.7,2030,0.09,0.04,300000000,-0.119,0.067,0.083,0.083,0.128,-0.039,-0.017,-0.157,600000000000,5010000000,4080000000,7840000000,18500000000,2800000000,2800000000,13600000000,2120000000,12000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,600000000000.0,7824423102471.435,1980000000.0,4080000000.0,6412500000.145,12500000000.0,1.0,1.0,1.0,2120000000.0,300000000.0,293750000000.0,117571.5458617365,3067.77373992717,1031.05316498107,0.0,0.0,40509997.0,0.0,0.0,0.0,0.0,0.0,3910680000.0,0.0,2119999999.0,0.0,4999989999.0,0.0,0.0,0.0,6410680000.0,0.0,2119999999.0,4079500000.0,12499990000.0,0.0,0.0,0.0,153089799997.9,59400000000.0,88802549997.1,48707500000.0,250000149975.0,10.000000000000002,10.000000000000002,10.000000000000002
17,10.0,4.433,8.5,2.733,2030,0.09,0.17,700000000,-0.091,0.017,0.083,0.117,0.15,0.006,0.1,-0.157,400000000000,2000000000,1560000000,700000000,8000000000,1000000000,3400000000,12200000000,790000000,16000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,400000000000.0,5292423845767.03,2000000000.0,500000.0,700000000.0,8000000000.0,1.0,1.0,9511458304.693,790000000.0,345400000.0,528478746864.33,66283.81134714554,869.00889022,324.776690045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789999999.0,0.0,2999990000.0,0.0,0.0,0.0,698180000.0,20000000.0,789999999.0,0.0,7999990000.0,0.0,9511458304.0,0.0,14027300000.0,119400000000.0,31600000010.0,7500000.0,164850616913.07,10.000000000000002,70114583056.93,10.000000000000002
18,10.0,2.5,0.5,2.733,2035,0.07,0.04,800000000,-0.23,0.033,-0.017,0.117,0.061,-0.017,0.05,-0.23,400000000000,4150000000,5340000000,3080000000,8000000000,3700000000,3000000000,13600000000,1170000000,20000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,400000000000.0,5376480906181.0625,4150000000.0,500000.0,828364503.4883689,8000000000.0,1.0,1.0,1.0,1170000000.0,370034580.1395348,400000000000.0,101807.31791635913,766.8607375199997,379.9651022403486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820000000.0,0.0,0.0,3500000001.0,0.0,0.0,0.0,826544503.0,2170000000.0,1169999999.0,0.0,7999990000.0,0.0,0.0,0.0,16594590069.767376,190150000000.0,23400000010.0,7500000.0,169847909890.23264,10.000000000000002,10.000004768371584,10.000000000000002
19,10.0,4.433,8.5,0.7,2030,0.07,0.17,200000000,-0.091,0.017,-0.117,0.094,0.128,-0.028,0.1,-0.132,800000000000,4150000000,5340000000,9030000000,15500000000,6400000000,3600000000,12200000000,980000000,8000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,800000000000.0,11485124127533.568,2296239607.7150126,5340000000.0,1820000.0000000002,9349989997.5667,1.0,1.0,12200000000.0,980000000.0,200000000.0,510199499878.33496,81015.75144032926,2312.2678796945806,747.4206551731306,0.0,296239608.0,979999999.0,0.0,0.0,0.0,0.0,0.0,0.0,316239608.0,979999999.0,1235706467.0,5650000001.0,0.0,4999999998.0,0.0,0.0,316239608.0,979999999.0,5339500000.0,9349979998.0,0.0,12199999999.0,0.0,27300000.0,166105325425.33362,58800000010.0,104969564673.2334,212097809871.43298,10.000000000000002,258000000000.0,10.000000000000002
20,10.0,2.5,8.5,2.733,2050,0.07,0.17,300000000,-0.063,-0.033,0.017,0.083,0.117,0.017,0.017,-0.108,1000000000000,5010000000,2820000000,4270000000,11000000000,2800000000,2200000000,13600000000,1550000000,20000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.467,4.433,0.5,2.733,2035,0.09,0.04,400000000,-0.147,0.05,-0.15,0.094,0.117,-0.017,-0.017,-0.206,1000000000000,5010000000,300000000,4270000000,15500000000,5500000000,2800000000,2400000000,600000000,4000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,1000000000000.0002,27228076201284.63,3579999999.0000005,300000000.0,4270000000.0,12500000000.0,1.0,2800000000.0,2400000000.0,600000000.0,400000000.00000006,443983499999.9999,199835.8291940922,2106.9599157907387,991.7344029278506,1430799622.0,1599999999.0,599999999.0,299500000.0,628375566.0,2799999999.0,83205270.0,0.0,3676464094.0,1599999999.0,599999999.0,299500000.0,5958718647.0,2799999999.0,2399999999.0,0.0,4268180000.0,1599999999.0,599999999.0,299500000.0,12499990000.0,2799999999.0,2399999999.0,0.0,170742136378.47156,208660767519.27515,45000000010.0,22505000000.0,289678005302.0412,168000000010.0,95414090770.2122,10.000000000000002
22,4.7,8.3,12.5,0.7,2035,0.08,0.105,1000000000,-0.147,0.067,0.05,0.05,0.083,0.028,0.05,-0.132,700000000000,2000000000,300000000,10220000000,14000000000,1900000000,2600000000,9400000000,1170000000,4000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,700000000000.0,9807883760950.664,2000000000.0,300000000.0,7585714285.769524,8958498236.122381,1.0,2600000000.0,9400000000.0,1170000000.0,1000000000.0,405924708548.876,175805.1043891073,2264.8231809807376,969.1208793775733,0.0,0.0,1169999999.0,0.0,0.0,0.0,0.0,0.0,4998179998.0,20000000.0,1169999999.0,0.0,2499989999.0,0.0,0.0,0.0,7583894286.0,20000000.0,1169999999.0,299500000.0,8958488236.0,2599999999.0,9399999999.0,0.0,188007367618.77618,139400000000.0,58500000010.0,4507500000.0,164585132346.22382,26000000010.0,119000000005.0,10.000000000000002
23,6.467,2.5,8.5,0.7,2040,0.08,0.04,700000000,-0.036,0.05,-0.117,0.15,0.094,0.028,0.083,-0.01,700000000000,4580000000,4710000000,9030000000,17000000000,2800000000,3600000000,8000000000,980000000,20000000000,0,0,0,0,0,0.0058,0.0058,0,0,0,50,115,60,60,900,130,115,35,100,205,570,2000,2000,215,465,1,1980000000,500000,1820000,10000,1,1,1,1,80000000,500000000,500000000,500000000,500000000,1000000000,1000000000,1000000000,1,699999999999.9999,8740040546835.854,4400000000.0,4710000000.0,1820000.0000000002,12500000000.0,1.0,151716954.9764706,8000000000.0,980000000.0,424500000.0,438635470586.5,112217.6387484937,1893.8700322509512,680.414448293901,0.0,714663003.0,979999999.0,0.0,9571685.0,0.0,0.0,0.0,0.0,1534663003.0,979999999.0,0.0,4990408315.0,0.0,0.0,0.0,0.0,2420000000.0,979999999.0,4709500000.0,12499990000.0,151716954.0,7999999999.0,0.0,27300000.0,230706465176.27762,53900000010.0,59607500013.839966,250000150000.0,758584784.882353,105000000005.0,10.000000000000002
